Solaria,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency",Private Data,Private Data
SolPad,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Typhoon HIL,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
idenergy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
HomePulse,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Greenlytics,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
EmhTrade,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
Causam eXchange,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Beon Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Beedata Analytics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Axiom Cloud,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Social Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
GridFabric,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
DCbrain,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Orison,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Tibber,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Apparent,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
SparkMeter,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Mysa Smart Thermostat,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Myst AI,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Powerhive,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Green Energy Corp,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
kWh Analytics,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Soliculture,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Pareto Energy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Innovative Processes",Private Data,Private Data
Nnergix,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Powerledger,"Power & Utilities, DERMS",Distributed Energy Resources,Private Data,Private Data
Grid Singularity,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Dexter Energy,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Renewables & Energy Storage, Electrification & Efficiency, Electrification & Efficiency",Private Data,Private Data
SMAP Energy,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Watty,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Fludia,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
Voltaware,Power & Utilities,Distributed Energy Resources,Private Data,Private Data
AMS Technologies,"Energy Transition, Power & Utilities",Distributed Energy Resources,Private Data,Private Data
Solcast,Power & Utilities,"Distributed Energy Resources, Renewables & Energy Storage",Private Data,Private Data
Indra,"Power & Utilities, Industrial Decarbonization","Distributed Energy Resources, Transportation Electrification",Private Data,Private Data
Energyworx,Power & Utilities,"Distributed Energy Resources, Asset Management & Digitization",Private Data,Private Data
Mesa Solutions,"Oil & Gas, Sustainability, Power & Utilities, Industrial Decarbonization","Offshore, Production, Distributed Energy Resources, Methane Emissions, Power & Efficiency, Innovative Processes",Private Data,Private Data
Darcy Partners,"Oil & Gas, Sustainability, Energy Transition, Power & Utilities, Industrial Decarbonization","Subsurface, Distributed Energy Resources, Transportation Electrification, Renewables & Energy Storage, Asset Management & Digitization, Methane Emissions, Water, Waste, Spills, Hydrogen, New Energies, Carbon, Low Carbon Fuels, Power & Efficiency, Flaring, CCUS, H2 & Low Carbon Fuels, H2 & Low Carbon Fuels, Electrification & Efficiency, Electrification & Efficiency",Materials,12-13-2021
